Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
310,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
311,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
312,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
313,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
314,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
315,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
316,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
317,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
318,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
319,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
320,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
321,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
322,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
323,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
324,0.0,14.833156216969826,76.10331746022797,35.305780416436875,2.553559619775714
