Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
155,2037.4018330914105,-6.9623885923493e-06,93.93165514147368,64.60074427202791,2.2818659325001787
156,2085.5216151106283,-4.731679258310896e-06,94.73320369153653,64.53235446579409,2.281820295404962
157,2134.208492779776,-3.198700654122922e-06,95.43406344849858,64.46410548417991,2.28177465929817
158,2183.4728999415843,-2.1482086728589055e-06,96.04559124322535,64.39599559147398,2.2817290241554633
159,2233.323632080993,-1.4326766981011732e-06,96.57818320088242,64.3280231279118,2.281683389960451
160,2283.767858673341,-9.489239239482273e-07,97.04127694310132,64.26018649947677,2.2816377567018864
161,2334.8111409011794,-6.242420141938374e-07,97.44337390501177,64.19248416942213,2.2815921243719965
162,2386.457462521548,-4.0785854307029067e-07,97.79208095881928,64.12491465097901,2.2815464929654556
163,2438.7092724014174,-2.646649234239959e-07,98.09416600378555,64.05747650102113,2.281500862478644
164,2491.5675344620854,-1.7057467093627753e-07,98.35562155179034,63.990168314572735,2.281455232909121
165,2545.155597362451,-1.114588648526095e-07,98.53238716090354,63.92269831748859,2.2814090411251686
166,2599.6895067322857,-7.091268248351774e-08,96.01678977473357,63.83435075255455,2.281325361336559
167,2655.8084000106132,-4.5624358379538894e-08,93.40193482164628,63.74201598016742,2.2812342110821118
168,2713.3613029191347,-2.85871915779237e-08,90.67096390916103,63.64582557516518,2.281135842647414
169,2772.55159221839,-1.7687480725642544e-08,87.79422274216482,63.545053047289834,2.2810288945459924
170,2833.470885772794,-1.0860505913902425e-08,84.75923558732718,63.43929628058587,2.280912605064288
171,2896.2241903980425,-6.589593197268226e-09,81.56345367821649,63.328168834689905,2.2807862309207807
172,2960.9103192105517,-3.975294257050958e-09,78.2141795428753,63.21137446386,2.280649189185072
173,3027.6299666416344,-2.402156450029957e-09,74.72776278927553,63.08868000080906,2.2805010039689404
174,3096.483131282251,-1.445976671102718e-09,71.12904049332009,62.95992911174886,2.2803413316281014
175,3167.563310644017,-8.622445598806339e-10,67.45024445801201,62.825065040977584,2.2801700040543085
176,3240.953951090041,-5.094060955896357e-10,63.729392129872245,62.684142577094306,2.2799870521030257
177,3316.7200930736326,-3.02774267443297e-10,60.00472655769107,62.537316081789186,2.279792692456385
178,3394.923908719317,-1.7487408519501097e-10,56.32411122960849,62.38489637051172,2.2795874143905004
179,3475.601849908642,-9.651937957981569e-11,52.73146801182006,62.227313404651056,2.2793719328411925
180,3558.768302072889,-5.367609217576311e-11,49.26726088752537,62.06511678866031,2.279147189253079
181,3644.4182223711455,-3.0239491812954005e-11,45.968619205051276,61.89897279781701,2.2789143467531328
182,3732.5255841815415,-1.633561089767202e-11,42.86732545760874,61.72964978142145,2.2786747673111467
183,3823.0438877832607,-8.562034277586274e-12,39.98899623427111,61.55800099840013,2.2784299829930106
184,3915.907269528204,-4.604718936449314e-12,37.352799266253534,61.38494390244201,2.2781816600858407
